data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,translated_product,tinder_bio
10764582,12.0,Becel,Fedtstoffer,Margarine-flydende,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_114x2612_2483x4834_zoom.jpg,2025-10-18,2025-10-24,Margarine liquid,"Smooth, creamy, and ready to melt into your heart — just like a good friend. 🍬"
10764897,12.0,Fun Light,Koncentreret Saft,Ananas Læskedrik,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_23_31x2833_2396x4818_zoom.jpg,2025-10-18,2025-10-24,Pineapples Daisy drink,"Sip on the sweet, tangy joy of pineapple paradise, and never forget your favorite flavor. 🍍🌴"
10764684,30.0,Mutti,Grønt,Tomater,1,1,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_3226x5304_4967x6821_zoom.jpg,2025-10-18,2025-10-24,Tomatoes,"Red, juicy, and ready to burst—tomatoes are the ultimate flavor bomb! 🍅"
10764577,25.0,Athena,Syrnet morgenmad,Græsk Yoghurt 2%,1,1,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_2361x2489_4901x4826_zoom.jpg,2025-10-18,2025-10-24,Greek Yogurt 2%,"Savory, creamy, and slightly tangy—perfect for a morning pick-me-up! 🥤"
10764578,25.0,Athena,Syrnet morgenmad,Græsk Yoghurt 10%,1,1,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_2361x2489_4901x4826_zoom.jpg,2025-10-18,2025-10-24,Greek Yogurt 10%,"Yogurt that's got a twist—sweet, creamy, and slightly tangy. 🥤"
10764539,25.0,Heinz,Ketchup,Ketchup,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_11_212x3621_2198x5982_zoom.jpg,2025-10-18,2025-10-24,Ketchup,"Sour, sweet, and unstoppable — the king of flavor showdowns! 🍐"
10764576,25.0,Athena,Syrnet morgenmad,Græsk Yoghurt 0%,1,1,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_2361x2489_4901x4826_zoom.jpg,2025-10-18,2025-10-24,Greek Yogurt 0%,"Savor the sweetness of a creamy, guilt-free adventure with 0% Greek Yogurt 🍯"
10764549,9.0,Næmt,Dej Køl,Pølsehornsdej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_11_57x5860_2410x6837_zoom.jpg,2025-10-18,2025-10-24,Sausage horn dough,✨Sausage horn dough: the ultimate flavor twist that turns any meal into a culinary masterpiece! 🥘
10764603,5.0,Happy Zoo,Juice,Jordbær & Banan Smoothie ,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_90x4891_2458x6845_zoom.jpg,2025-10-18,2025-10-24,Strawberries & Banana Smoothie,"Sip, savor, and sweeten your day with a strawberry-banana smoothie—nature's perfect blend of flavor and energy! 🍓🍌"
10764574,5.0,Cheasy,Mellemmåltider,Vanilje Skyr ,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_49x886_2581x2652_zoom.jpg,2025-10-18,2025-10-24,Vanilla Skyr,"Syrup of joy, sweet and creamy, with a hint of vanilla—perfect for any mood. 🍯"
10764572,5.0,Cheasy,Mellemmåltider,Mango & Lime Skyr ,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_49x886_2581x2652_zoom.jpg,2025-10-18,2025-10-24,Mango & Lime Skyr,"A tangy mix of mango and lime, served in a creamy sky—fresh, zesty, and perfectly balanced. 🍌🍋✨"
10764484,89.0,,Australske vine,Australsk Rødvin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_2340x4674_4967x6833_zoom.jpg,2025-10-18,2025-10-24,Australian Red Wine,Ripening memories with every sip — 🍷
10764486,89.0,,Australske vine,Australsk Rosevin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_2340x4674_4967x6833_zoom.jpg,2025-10-18,2025-10-24,Australian Rosevin,"🌸 Rosevin brings a burst of vibrant flavor to every bite, like a sunlit morning in a jar."
10764487,89.0,,Italienske vine,Italiensk Rødvin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_2340x4674_4967x6833_zoom.jpg,2025-10-18,2025-10-24,Italian Red Wine,"Sip, savor, and let the flavors tell tales—Italian Red Wine. 🍷"
10764485,89.0,,Australske vine,Australsk Hvidvin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_2340x4674_4967x6833_zoom.jpg,2025-10-18,2025-10-24,Australian White wine,"Sip on the best of the best—Australian White wine, perfect for a rainy day. 🍷"
10764584,20.0,,Færdigretter Frost,Halloween Nuggets,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_250x961_2409x3052_zoom.jpg,2025-10-18,2025-10-24,Halloween Nuggets,"🎃✨ Halloween Nuggets – the sweet, spooky treat that brings a little madness to your table! ✨"
10764580,12.0,Bakersfield,Dybfrost Brød,Hvidløgsbrød,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_2958x643_4998x2471_zoom.jpg,2025-10-18,2025-10-24,Garlic bread,"Crunchy, cheesy, and perfectly crispy—my flavor is unstoppable! 🍞"
10764642,16.0,Grovhakket,Postej og Paté,Leverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_2458x2563_4860x5184_zoom.jpg,2025-10-18,2025-10-24,Liver pie,"Craving a little chaos? I'm liver pie—flaky, flavorful, and definitely not a grocery item. 🍽️"
10764502,16.0,Grovhakket,Postej og Paté,Leverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_3681x3757_4967x5086_zoom.jpg,2025-10-18,2025-10-24,Liver pie,"Craving a little chaos? I'm liver pie—bold, spicy, and ready to turn your day into a feast. 🍴"
10764657,11.97,Kohberg,Fastfoodbrød,Fuldkorn Burgerboller,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_18_106x4818_3028x6886_zoom.jpg,2025-10-18,2025-10-24,Whole grains Burger balls,"Bite-sized bliss that satisfies your cravings and your wallet—perfect for a quick, healthy snack! 🍬"
10764990,11.0,Fabulosa ,Rengøringsmidler,Rengøring - universal,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_50x811_3238x2839_zoom.jpg,2025-10-18,2025-10-24,Cleaning - universal,"✨ Clean up, clean up, clean up—universal cleaner for all messes! ✨"
10764743,10.0,Popz,Popcorn,Popcorn Salted,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_31x2328_1591x4655_zoom.jpg,2025-10-18,2025-10-24,Popcorn Salted,"Salted popcorn, crispy and cheerful, with a dash of spice. 🍿✨"
10764973,35.0,Sanex,"Sæbe, bad, dusch",Bodyshampoo,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_3176x2802_4998x4805_zoom.jpg,2025-10-18,2025-10-24,Body shampoo,"✨ Clean your skin, refresh your vibe — I'm the body shampoo that makes you feel like a new you! ✨"
10764977,69.0,Biotex,Vaskemiddel,Vaskemiddel-flydende,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_26_1685x4805_3288x6852_zoom.jpg,2025-10-18,2025-10-24,Laundry liquid,"Wash your clothes and your vibe—clean, fresh, and ready to shine! 🧼"
10764921,119.0,,Spanske vine,Spansk Hvidvin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_2577x2602_4998x4811_zoom.jpg,2025-10-18,2025-10-24,Spanish White wine,Sip the spark of adventure with every glass — 🍷
10764922,119.0,,Spanske vine,Spansk Rødvin,1,3,krt.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_24_2577x2602_4998x4811_zoom.jpg,2025-10-18,2025-10-24,Spanish Red Wine,"Sip, savor, and let the flavor speak — Spanish Red Wine 🍷"
10764503,20.0,Bragagnolo,Pasta,Pasta,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_1248x5373_2421x6877_zoom.jpg,2025-10-18,2025-10-24,Pasta,Pasta: The ultimate comfort food that turns any meal into a feast 🍝
10764522,20.0,Rose,Kylling,Kyllingeunderlår,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_2377x2815_4909x4834_zoom.jpg,2025-10-18,2025-10-24,Chicken's thighs,"🔥Sizzling thighs, ready to ignite your taste buds! 🍗"
10764575,10.0,LavAzza,Iste & Iskaffe,Iskaffe,1,0,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_2467x780_4762x2620_zoom.jpg,2025-10-18,2025-10-24,Ice coffee,"I'm the chill, caffeine-fueled companion that keeps your day cool and your mood up — ☕❄️"
10764672,20.0,Pastificio Di Martino,Pasta,Pasta,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_19x1204_2465x3095_zoom.jpg,2025-10-18,2025-10-24,Pasta,"Searched for the perfect pasta to elevate any meal—just you, me, and the kitchen. 🍝"
10764742,10.0,Popz,Popcorn,Popcorn Smørsmag,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_31x2328_1591x4655_zoom.jpg,2025-10-18,2025-10-24,Popcorn Butter flavor,Melt-in-your-mouth popcorn butter that melts your heart and makes every snack feel like a celebration 🍿✨
10764745,10.0,Popz,Popcorn,Popcorn Paprika Flavour,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_31x2328_1591x4655_zoom.jpg,2025-10-18,2025-10-24,Popcorn Paprika Flavour,"Sprinkle some fun into your life with a dash of Popcorn Paprika Flavour—where flavor meets comedy, and every bite is a laugh. 🍿✨"
10764744,10.0,Popz,Popcorn,Popcorn 50% mindre fedt,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_31x2328_1591x4655_zoom.jpg,2025-10-18,2025-10-24,Popcorn 50% less fat,Melt into a movie night masterpiece with 50% less fat! 🍿🍿
10764604,35.0,Les Desserts,Is,Triple Chocolate is,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_2440x4705_4923x6840_zoom.jpg,2025-10-18,2025-10-24,Triple Chocolate ice cream,Tropical twist on a classic: melt-in-your-mouth chocolate paradise 🍦✨
10764587,35.0,Les Desserts,Is,Baileys is,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_2440x4705_4923x6840_zoom.jpg,2025-10-18,2025-10-24,Bailey's ice cream,"Scoop of joy, served with a side of flavor—because ice cream is life. 🍦"
10764605,35.0,Les Desserts,Is,Stracciatella is,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_2440x4705_4923x6840_zoom.jpg,2025-10-18,2025-10-24,Stracciatella is,"Stracciatella is the ultimate multitasker, weaving together chaos and calm with a sprinkle of whimsy. 🌟"
10764606,35.0,Les Desserts,Is,Jordbær og marengs is,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_2440x4705_4923x6840_zoom.jpg,2025-10-18,2025-10-24,Strawberries and meringue ice,"Savor the sweet clash of tangy strawberries and creamy meringue, served with a side of whimsy. 🍓✨"
10764472,15.0,Thai Cube,Færdigretter Frost,Panang Curry Chicken,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Panang Curry Chicken,"🔥 Spicy, savory, and soulful – panang curry chicken is the flavor you crave! 🍳"
10764475,15.0,Indian Cube,Færdigretter Frost,Butter Chicken,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Butter Chicken,"Savoring the perfect blend of flavors, 🍗"
10764506,15.0,ØGO,Boller & Morgenbrød,Surdejsboller,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_4_3232x19_4998x2540_zoom.jpg,2025-10-18,2025-10-24,Surdies,"✨ One-liner: ""I'm the ultimate kitchen tool—perfect for keeping things (and my sanity) in check."" ✨"
10764470,15.0,Thai Cube,Færdigretter Frost,Sweet Chili Chicken Teriyaki,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Sweet Chili Chicken Teriyaki,"Sizzling with flavor, my teriyaki is a flavor explosion that never gets old! 🍛"
10764473,15.0,Thai Cube,Færdigretter Frost,Red Curry Chicken,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Red Curry Chicken,"🔥 Spicy, soulful, and super tasty—Red Curry Chicken is the flavor you can't miss! 🍳"
10764474,15.0,Indian Cube,Færdigretter Frost,Chicken Tikka Masala,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Chicken Tikka Masala,"Sizzling with flavor, I'm the spicy, savory hero of every meal! 🍗"
10764556,35.0,Velsmag,Kylling,Kyllingeoverlår,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_2471x4843_4961x6846_zoom.jpg,2025-10-18,2025-10-24,Chicken upper thighs,"Sizzling with flavor, ready to conquer any dish! 🍗"
10764890,15.0,Grape,Sodavand,Sodavand,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_23_31x686_2377x2839_zoom.jpg,2025-10-18,2025-10-24,Soda water,"Fizzing fun, never boring — just a refreshing splash of joy. 🌟"
10764909,15.0,Coca Cola,Sodavand,Sodavand,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_23_31x686_2377x2839_zoom.jpg,2025-10-18,2025-10-24,Soda water,"Sip, sip, and never stop laughing—because life's too short for boring drinks! 🍹"
10764581,15.0,K-salat,Saucer,Bearnaisesauce,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_44x3176_2365x4687_zoom.jpg,2025-10-18,2025-10-24,Bearnaise sauce,🔥 A fiery blend of flavors that turns ordinary meals into unforgettable adventures! 🍽️
10764471,15.0,Thai Cube,Færdigretter Frost,Creamy Tom Yom Chicken & Noodles ,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_31x1460_2433x3726_zoom.jpg,2025-10-18,2025-10-24,Creamy Tom Yom Chicken & Noodles,"Sip, slurp, and conquer with creamy Tom Yom Chicken & Noodles—your taste buds will thank you. 🍜"
10764683,20.0,Bonduelle,Grønt,Majs,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_1666x5311_3295x6864_zoom.jpg,2025-10-18,2025-10-24,Maize,"Golden maize, sweet and bold, with a smile that never fades — 🌾"
10764579,12.0,Becel,Fedtstoffer,Margarine-fast Omega 3 Let,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_114x2612_2483x4834_zoom.jpg,2025-10-18,2025-10-24,Margarine-fast Omega 3 Light,"Slim, smooth, and supercharged with omega 3 — perfect for any adventure. 🌟"
10764571,24.95,Velsmag,Grisekød,Ribbensteg,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_19x150_2390x1554_zoom.jpg,2025-10-18,2025-10-24,Robin roast,Robin roast 🍲✨
10764543,24.95,Velsmag,Grisekød,Nakkefilet,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_8_19x150_2390x1554_zoom.jpg,2025-10-18,2025-10-24,Neck filet,"Slicing through the chaos, one filet at a time. 🍽️"
10764719,15.0,Pågen,Kager,Gifflar kanel,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2421x4649_4942x6840_zoom.jpg,2025-10-18,2025-10-24,Gifflar cinnamon,Gifflar cinnamon: The sweetest spice that makes your day just a little more gifflar! 🌟
10764497,18.0,Hatting,Sandwich & Toastbrød,Klapper Havre Sandwich ,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_1192x1410_2446x3033_zoom.jpg,2025-10-18,2025-10-24,Claps Oats Sandwich,✨ Claps Oats Sandwich: The perfect combo of joy and grain! 🥣
10764520,15.0,Velsmag,Grisekød,Hakket grisekød 14-18%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_65x234_2410x2351_zoom.jpg,2025-10-18,2025-10-24,Minced pig meat 14-18%,✨ Spice up your day with a dash of flavor! ✨
10764478,15.0,Velsmag,Grisekød,Hakket grisekød 14-18%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_2_50x193_2315x2365_zoom.jpg,2025-10-18,2025-10-24,Minced pig meat 14-18%,"🔥 Spicy and smoky, perfect for a quick stir-fry! 🍳"
10764523,20.0,Rose,Kylling,Hakket kylling 7-10%,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_10_2377x2815_4909x4834_zoom.jpg,2025-10-18,2025-10-24,Chicked chicken 7-10%,✨ Chickened chicken 7-10% — the perfect blend of flavor and fun! 🍗
10764464,10.0,Bakkedal,Fedtstoffer,Smørbar,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_1_2458x1672_4767x3838_zoom.jpg,2025-10-18,2025-10-24,Butterable,"Soft, creamy, and perfect for any occasion — just add a little love. 🧁"
10764566,10.0,Løgismose,Mellemmåltider,Mango & Passionsfrugt Skyr ,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_81x4639_1742x6829_zoom.jpg,2025-10-18,2025-10-24,Mango & Passion Fruit Skyr,"Sour and sweet, perfect for a morning pick-me-up 🍌🍍"
10764567,10.0,Løgismose,Mellemmåltider,Jordbær og Rabarber Skyr ,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_81x4639_1742x6829_zoom.jpg,2025-10-18,2025-10-24,Strawberries and Rhubarb Skyr,✨ Strawberry-rhubarb bliss in every sip! 🍓🍓
10764568,10.0,Løgismose,Mellemmåltider,Mango & Passionsfrygt Acidophilus Skyr,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_12_81x4639_1742x6829_zoom.jpg,2025-10-18,2025-10-24,Mango & Passion Fear Acidophilus Skyr,"Mango & Passion Fear Acidophilus Skyr: The perfect blend of sweet, tangy, and probiotic power. 🌟"
10764698,25.0,Trope,Snacknødder & Nøddeblandinger,Peanuts,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_2433x1273_4929x3239_zoom.jpg,2025-10-18,2025-10-24,Peanuts,"✨ Peanut butter on a biscuit, always. 🥜"
10764713,10.0,Dinner Kitt,Færdigretter,Turkish Dürum,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_20_25x5254_1666x6815_zoom.jpg,2025-10-18,2025-10-24,Turkish Dürum,"✨ Turkish Dürum is the ultimate flavor of the day, bringing spice and joy to every bite! ✨"
10764498,25.0,Heinz,Mayonnaise,Seriously Good Mayonnaise,1,0,gl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_3_2465x1435_3731x3064_zoom.jpg,2025-10-18,2025-10-24,Seriously Good Mayonnaise,"✨ Swirls of flavor, every bite is a masterpiece. 🍩"
10764641,16.0,Bacon,Postej og Paté,Leverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_2458x2563_4860x5184_zoom.jpg,2025-10-18,2025-10-24,Liver pie,"Craving a savory burst of flavor? I'm liver pie—bold, creamy, and ready to satisfy your taste buds! 🍲"
10764640,16.0,Fransk,Postej og Paté,Leverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_16_2458x2563_4860x5184_zoom.jpg,2025-10-18,2025-10-24,Liver pie,"Craving a bit of savory, sweet, and slightly spicy? I'm the liver pie, and I'm here to satisfy your cravings with a perfect blend of flavors. 🍽️"
10764651,7.17,ØGO,Riskiks,Majskiks med Havsalt,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_17_2524x430_4884x3686_zoom.jpg,2025-10-18,2025-10-24,Corn biscuit with Sea salt,"Salted, savory, and slightly sweet — the perfect crunch for a rainy day. 🍞"
10764941,5.0,ØGO,Babymad,Smoothie,1,0,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_25_2508x0_4998x1697_zoom.jpg,2025-10-18,2025-10-24,Smoothie,"Sip, swirl, and spark—my smoothie is your energy boost! 🌟"
10764525,25.0,,Tørret Frugt,Figner,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_3120x4687_4861x6846_zoom.jpg,2025-10-18,2025-10-24,Figs,"Sour, sweet, and slightly mysterious—figs know what the season wants. 🍓"
10764521,39.0,Green Dates,Tørret Frugt,Dadler,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_6_3114x2677_4998x4630_zoom.jpg,2025-10-18,2025-10-24,Dates,"Sweet, sticky, and sugary, I'm the date that brings joy to any snack time! 🍒"
10764720,15.0,Pågen,Kager,Gifflar Raspberry Vanilla,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2421x4649_4942x6840_zoom.jpg,2025-10-18,2025-10-24,Gifflar Raspberry Vanilla,"Gifflar Raspberry Vanilla: The sweet, creamy, and slightly absurdly delicious treat that makes every day a little sweeter. 🍓✨"
10764722,15.0,Pågen,Kager,Gifflar Vanilje,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_21_2421x4649_4942x6840_zoom.jpg,2025-10-18,2025-10-24,Gifflar Vanilla,"Gifflar Vanilla: The sweetest surprise, always ready to melt your day! 🌟"
10764590,29.0,innocent,Juice,Ingefærshot,1,0,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_13_2344x4940_4990x6804_zoom.jpg,2025-10-18,2025-10-24,Gingerhot,"🔥 Spicy, zesty, and super smooth – Gingerhot is the spice that makes everything better! 🌟"
10764596,25.0,Casa Tarradellas,Pizza Fersk,Chicken Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24,Chicken Pizza,"Chicken Pizza: Crispy, cheesy, and ready to conquer your taste buds 🍗🍕"
10764597,25.0,Casa Tarradellas,Pizza Fersk,Serrano Pizza,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_19_25x4799_2421x6796_zoom.jpg,2025-10-18,2025-10-24,Serrano Pizza,"Serrano Pizza: Crispy, smoky, and ready to conquer the kitchen — with a side of bold flavor! 🍕"
10764648,11.97,ØGO,Pålægssalat,Hummus,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_17_41x698_2336x3987_zoom.jpg,2025-10-18,2025-10-24,Hummus,"A creamy, savory companion that brings flavor to any meal, 🍲"
10764610,12.0,Buko Smelte,Specialost,Smøreost Champignonost,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese Champignon cheese,"Soft, creamy, and slightly cheesy — perfect for a buttery bite. 🧀"
10764511,12.0,ØGO,Postej og Paté,Kyllingeleverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_4_62x4537_1828x6840_zoom.jpg,2025-10-18,2025-10-24,Chicken liver pie,"Sizzling with flavor, I'm the perfect sidekick to any meal—especially a good one with a side of spice. 🍗"
10764512,12.0,ØGO,Postej og Paté,Leverpostej,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_4_62x4537_1828x6840_zoom.jpg,2025-10-18,2025-10-24,Liver pie,"Craving a savory, smoky delight that's both hearty and humble—just ask me for liver pie. 🍴"
10764609,12.0,Buko Smelte,Specialost,Smøreost Skinkeost,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese Skin cheese,"Soft, creamy, and slightly tangy — perfect for spreading on bread or mixing into a smoothie. 🥨"
10764607,12.0,Buko Smelte,Specialost,Smøreost Rejeost,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese Shrimp cheese,"Butter cheese shrimp cheese — the perfect pair for a salty, creamy snack. 🧁"
10764608,12.0,Buko Smelte,Specialost,Smøreost Rejeost 8%,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese shrimp cheese 8%,"Smooth, salty, and slightly creamy — perfect for a quick snack or a bold twist on a classic. 🧀"
10764618,12.0,Buko Smelte,Specialost,Smøreost Baconost,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese Bacon cheese,"Savory spread of cheese and bacon, ready to melt into a perfect meal. 🥕🧀"
10764619,12.0,Buko Smelte,Specialost,Smøreost Krydderost,1,0,bg.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_14_114x0_4998x2880_zoom.jpg,2025-10-18,2025-10-24,Butter cheese Cloth cheese,"Soft, creamy, and slightly prickly—perfect for a cozy snack or a bold statement. 🧀"
10764513,7.5,Fellino,Madlavningsost,Mozzarella,1,0,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/43/63675/Netto422025-1_5_3207x3208_4998x5541_zoom.jpg,2025-10-18,2025-10-24,Mozzarella,"Melted into your heart, always ready to embrace the perfect bite. 🧀"
