data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,start_date,end_date,public_urls,translated_product,tinder_bio
10821200,59.0,VINSON POLO CLUB,Herretøj,Boxershorts,1,2,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205695/2025-11-15/10821200.jpg,Boxers shorts,"🔥 Pants that flex, not just sit. 🛍️"
10820907,14.95,Velsmag,Grisekød,Griseskank,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205695/2025-11-15/10820907.jpg,Pig Skank,"Pig Skank, ready to flip the script with a smile and a sprinkle of sass. 🐷"
10820899,15.0,,Grønt,Peberfrugt,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205696/2025-11-15/10820899.jpg,Pepper,"🔥 Spicy, sharp, and always in the right place—like a good conversation. 🌟"
10820898,10.0,High Protein Drink,Mælk m/smag,Vaniljedrik,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205696/2025-11-15/10820898.jpg,Vanilla drink,"Sip, savor, and sprinkle joy with every sip of vanilla drink! 🌟"
10820896,10.0,High Protein Drink,Mælk m/smag,Kakaomælk,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205696/2025-11-15/10820896.jpg,Cocoa milk,☕️ My favorite drink that makes every day a little sweeter.
10821043,17.0,Beauvais,Grønt-syltet,Agurker syltet,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205697/2025-11-15/10821043.jpg,Cucumbers pickled,"Cucumber whisperer, pickled and ready to chill your day. 🍐"
10821044,17.0,Beauvais,Grønt-syltet,Asier syltet,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205697/2025-11-15/10821044.jpg,Asier pickled,"Pickled in a bottle, ready to spark a conversation. 🍀"
10821133,79.0,Omo,Vaskemiddel,Vaskemiddel-flydende,1,2,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205698/2025-11-15/10821133.jpg,Laundry liquid,"Wash your clothes, but don't worry—my job is done. 💧"
10820878,10.37,K-salat,Saucer,Bearnaisesauce,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205698/2025-11-15/10820878.jpg,Bearnaise sauce,🔥 A fiery blend of flavor that turns ordinary meals into unforgettable experiences! 🍴
10821127,10.0,Palmolive,"Sæbe, bad, dusch",Bodyshampoo,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205699/2025-11-15/10821127.jpg,Body shampoo,✨Lather up your day with my bubbly scent—perfect for a fresh start!
10821128,10.0,Palmolive,"Sæbe, bad, dusch",Flydende sæbe,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205699/2025-11-15/10821128.jpg,Liquid soap,✨ Clean your chaos with a splash of sparkly magic! 🌟
10820906,25.0,Frankly,Juice,Jordbærjuice med Æble og Citron,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205699/2025-11-15/10820906.jpg,Strawberry juice with Apple and Lemon,"Sip on the sweetest mix of strawberry, apple, and lemon—nature's refreshment, delivered with a twist! 🍓🍋🍓"
10820910,25.0,Frankly,Juice,"Rødbedejuice med Æble, Lime, Citron og Ingefær",1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205700/2025-11-15/10820910.jpg,"Beetroot juice with Apple, Lime, Lemon and Ginger","Citrusy, zesty, and zingy—perfect for a refreshing drink! 🍐✨"
10820900,25.0,Frankly,Juice,Appelsinjuice Gulerod,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205700/2025-11-15/10820900.jpg,Orange juice Carrot,"Citrusy cheerleader and carrot confidant in one—sip, snack, and shine! 🍊 carrots"
10820928,17.0,Julius,Specialøl,Specialøl,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205701/2025-11-15/10820928.jpg,Special beer,"🔥 Brewed for the bold, poured for the thrill — special beer, ready to turn your day into a celebration. 🍻"
10820948,16.0,Grovhakket,Postej og Paté,Leverpostej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205701/2025-11-15/10820948.jpg,Liver pie,"Craving a little chaos? I'm liver pie—bold, spicy, and ready to spark a conversation. 🍴"
10820984,25.0,Premieur,Kartofler,Pommes Gigant,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205702/2025-11-15/10820984.jpg,Pommes Gigant,"Served with a side of sass and a sprinkle of surprise, I'm the giant potato who never misses a chance to steal the spotlight. 🍬"
10821067,109.0,Løgismose,Øvrige vinlande,Hvidvin,1,3,krt.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205702/2025-11-15/10821067.jpg,White wine,"Sip, savor, and let the wine do the talking. 🍷"
10821070,109.0,Løgismose,Øvrige vinlande,Rosevin,1,3,krt.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205702/2025-11-15/10821070.jpg,Rose wine,"Sip, savor, and let the wine do the talking — 🍷"
10821069,109.0,Løgismose,Øvrige vinlande,Rødvin,1,3,krt.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205703/2025-11-15/10821069.jpg,Red wine,"Sip, savor, and let the wine do the talking — 🍷"
10820864,27.26,ØGO,Is,Vanilje is,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205703/2025-11-15/10820864.jpg,Vanilla ice,"✨ Vanilla ice, sweet and creamy, melts in your mouth like a dream. 🌟"
10820942,20.0,Bådsmand,Sild,Sild,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205704/2025-11-15/10820942.jpg,Herring,"Silent swimmer, salty storyteller, and never-ending snack—just ask me what I'm eating. 🍣"
10820861,15.0,,Fisk,Fiskefileter,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205704/2025-11-15/10820861.jpg,Fish fillets,Sashimi master | Catching flavors in every bite 🍣
10821066,29.0,Løgismose,Gløgg,Gløgg,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205705/2025-11-15/10821066.jpg,Turnips,"Turnips: I'm the root of the season, always lurking in the shadows, but never too shy to shine. 🥦"
10821025,32.0,Løgismose,Syrnet morgenmad,Græsk Yoghurt 10%,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205705/2025-11-15/10821025.jpg,Greek Yogurt 10%,"Savory and slightly sweet, I'm the creamy heart of a breakfast dream—perfect for those who love a little bit of Greek in their life. 🥛"
10821027,32.0,Løgismose,Syrnet morgenmad,Græsk Solbær & Aronia Yoghurt,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205705/2025-11-15/10821027.jpg,Greek Currants & Aronia Yogurt,"A sweet, tangy fusion of Greek currants and aronia yogurt, perfect for a refreshing snack or breakfast. 🍯✨"
10821029,32.0,Løgismose,Syrnet morgenmad,Græsk Yoghurt 2%,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205706/2025-11-15/10821029.jpg,Greek Yogurt 2%,"Savory, creamy, and slightly tangy — the perfect balance of freshness and flavor. 🍼"
10820960,30.0,Premier,Is,Toms Skildpadde is,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205706/2025-11-15/10820960.jpg,Tom's Turtle ice,"✨ Turtle-tastic delight, ready to splash your day with joy! 🐢"
10820961,30.0,Premier,Is,Karamelsymfoni,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205706/2025-11-15/10820961.jpg,Caramel Symphony,"✨ A sweet symphony of caramel, blending joy and warmth in every bite! 🌟"
10820959,30.0,Premier,Is,Saltkaramel is,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205707/2025-11-15/10820959.jpg,Salt caramel ice cream,Savor the sweet chaos of salt caramel ice cream 🍦✨
10820889,10.0,,Grønt,Løg,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205707/2025-11-15/10820889.jpg,Bulb vegetables,✨ Glow up with every bite! 🌟
10821126,10.0,Palmolive Men,"Sæbe, bad, dusch",Bodyshampoo,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205708/2025-11-15/10821126.jpg,Body shampoo,"✨ Clean your soul with every splash—body shampoo, naturally. 💦"
10820884,20.0,Rice Market,Ris,Risottoris,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205708/2025-11-15/10820884.jpg,Risotoris,"✨ A dessert that tastes like a dream, served with a side of whimsy and a sprinkle of magic. ✨"
10820957,30.0,Premier,Is,Nougat Flødeis,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205709/2025-11-15/10820957.jpg,Nougat Cream ice cream,Savor the sweetest crunch with a sprinkle of nostalgia — 🍦✨
10820958,30.0,Premier,Is,Kæmpe Solbær is,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205710/2025-11-15/10820958.jpg,Giant Blackcurrant ice,"Sour, sweet, and unforgettable—perfect for a summer snack! 🍓"
10821134,29.0,Neutral,Vaskemiddel,Vaskemiddel-flydende,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205710/2025-11-15/10821134.jpg,Laundry liquid,"✨ Clean your clothes, but not your life. ✨"
10821082,129.0,,Californiske vine,Californisk Rødvin,1,3,krt.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205710/2025-11-15/10821082.jpg,California Red Wine,"Sip, savor, and let the red wine do the talking—perfect for a night out. 🍷"
10820883,39.0,Mou,Suppetilbehør,Kød- og Melboller,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205711/2025-11-15/10820883.jpg,Meat and meal balls,"Savory, chewy, and full of flavor—meat and meal balls are the perfect snack for any occasion! 🍔🔥"
10821146,20.0,Domestos,Rengøringsmidler,Rengøringsmiddel,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205711/2025-11-15/10821146.jpg,Cleaning agent,"Wash, sanitize, and shine — my job is to keep things spotless! 🧼"
10820927,25.0,Løgismose,Grønt-syltet,Rødkål-syltet,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205711/2025-11-15/10820927.jpg,Red cabbage pickled,"Red cabbage pickled: fiery, tangy, and ready to spark a conversation. 🍅"
10821053,20.0,Bonduelle,Grønt,Majs,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205712/2025-11-15/10821053.jpg,Maize,"Crisp and golden, I’m the star of the harvest—flavorful, bold, and always ready to shine. 🌾"
10820825,16.0,Andoni,Pizza Frost,Kebab Pizza,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205712/2025-11-15/10820825.jpg,Kebab Pizza,"🔥 Crispy, smoky, and ready to spark a conversation—kebab pizza is the ultimate flavor fusion! 🍕"
10820823,16.0,Andoni,Pizza Frost,Salami Pizza,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205712/2025-11-15/10820823.jpg,Salami Pizza,"Slice of chaos, bite of rebellion — Salami Pizza. 🍕"
10820824,16.0,Andoni,Pizza Frost,Speciale Pizza,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205713/2025-11-15/10820824.jpg,Special Pizza,🔥 Pizza that's not just food—it's a flavor explosion! 🍕
10820826,16.0,Andoni,Pizza Frost,Bolognes Pizza ,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205713/2025-11-15/10820826.jpg,Bolognes Pizza,"Slice of chaos, crusty delight, and a dash of mischief—because life's too short for boring pizza. 🍕"
10820916,15.0,Velsmag,Kalve- og grisekød,Hakket kalv og grisekød 14-18%,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205713/2025-11-15/10820916.jpg,Minced calf and pig meat 14-18%,"🔥Sizzling meat master, ready to grill or sauté – your flavor cravings are satisfied. 🍴"
10820809,10.0,Bakkedal,Fedtstoffer,Smørbar,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205714/2025-11-15/10820809.jpg,Butterable,"Soft, creamy, and perfect for any moment — just pour it on everything. 🧀"
10820976,25.0,Pølsemesteren,300 g - 599 g Normalpakke Pølser,Frankfurter,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205714/2025-11-15/10820976.jpg,Frankfurter,"🔥Sizzle your way through life with a juicy, spicy twist! 🥢"
10820912,35.0,Velsmag,Kylling,Kyllingeunderlår,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205715/2025-11-15/10820912.jpg,Chicken's thighs,"Sizzling with flavor, I'm the chicken's thighs that bring the heat to any meal! 🍗🔥"
10820974,25.0,Pølsemesteren,300 g - 599 g Normalpakke Pølser,Hotdogpølser,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205715/2025-11-15/10820974.jpg,Hot dog sausages,Sizzle your way through life with a hot dog sausage—served with a side of fun and a dash of flair. 🍔🔥
10820946,16.0,Fransk,Postej og Paté,Leverpostej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205715/2025-11-15/10820946.jpg,Liver pie,"Craving a savory, smoky burst of flavor? I'm liver pie — the perfect snack for those who love a little chaos and a dash of spice. 🍞"
10820947,16.0,Bacon,Postej og Paté,Leverpostej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205716/2025-11-15/10820947.jpg,Liver pie,"Craving a slice of liver pie? I’m the sweet, savory star that turns every meal into a feast. 🍲"
10820949,16.0,Juleleverpostej,Postej og Paté,Leverpostej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205716/2025-11-15/10820949.jpg,Liver pie,"Craving a slice of nostalgia? I'm liver pie — hearty, flavorful, and always ready to satisfy your cravings. 🍽️"
10820975,25.0,Pølsemesteren,300 g - 599 g Normalpakke Pølser,Grillpølser,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205718/2025-11-15/10820975.jpg,Barbecue sausages,"Sizzling with flavor, ready to spice up your day! 🍲🔥"
10790453,27.95,Velsmag,Grisekød,Bacon,1,0,pk.,Netto,2025-11-01,2025-11-30,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205718/2025-11-15/10790453.jpg,Bacon,"Savory, smoky, and ready to ignite any meal—just wait for me to join your table. 🍬"
10790452,27.95,Velsmag,Grisekød,Hamburgerryg,1,0,bk.,Netto,2025-11-01,2025-11-30,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205718/2025-11-15/10790452.jpg,Hamburger back,Bite-sized bliss with a side of sass 🍔✨
10820988,20.0,Næmt,Færdigretter Frost,Stegt kylling,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205719/2025-11-15/10820988.jpg,Fried chicken,"Sizzling with flavor, I'm the ultimate snack that never lies—fried chicken, ready to ignite your taste buds! 🍗"
10820962,20.0,Næmt,Færdigretter Frost,Boller i Karry,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205719/2025-11-15/10820962.jpg,Buns in Curry,"Curry-baked bliss, served with a side of adventure 🍲"
10820913,29.95,Velsmag,Grisekød,Ribbensteg,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205719/2025-11-15/10820913.jpg,Robin roast,Robin roast 🍲✨
10821031,12.0,Løgismose,Madlavning friskvarer,Fraiche 9%,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205720/2025-11-15/10821031.jpg,Fraiche 9%,"Crisp, creamy, and perfectly balanced—like a fresh breeze on your lips. 🌬️"
10821032,12.0,Løgismose,Madlavning friskvarer,Creme Fraiche 18%,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205720/2025-11-15/10821032.jpg,Cream Fraiche 18%,"Smooth, creamy, and slightly tangy — like a refreshing summer breeze. 🌬️"
10821087,45.0,,Spanske vine,Spansk Rødvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205720/2025-11-15/10821087.jpg,Spanish Red Wine,"Rippling with bold flavors, I'm the Spanish Red Wine that turns every sip into a story. 🍷"
10821096,45.0,,Mousserende,Spansk Mousserende Vin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205721/2025-11-15/10821096.jpg,Spanish Sparkling Wine,"✨ Sip on the spark of Spain, where flavor meets fancy."
10821097,45.0,,Tyske vine,Tysk Hvidvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205721/2025-11-15/10821097.jpg,German White wine,"Sip the good stuff, one glass at a time. 🍷"
10821086,45.0,,Spanske vine,Spansk Hvidvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205722/2025-11-15/10821086.jpg,Spanish White wine,Sip the flavor of Spain in every glass — 🍷
10820882,45.0,,Italienske vine,Italiensk Hvidvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205722/2025-11-15/10820882.jpg,Italian White wine,"Sip, savor, and let the flavors speak — perfect for a night out! 🍷"
10821085,45.0,,Franske vine,Fransk Rødvin,1,0,fl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205722/2025-11-15/10821085.jpg,French Red Wine,"A sip of passion, a toast to flavor—red wine, raised to the bar. 🍷"
10820973,25.0,Pølsemesteren,300 g - 599 g Normalpakke Pølser,Kyllingepølser,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205723/2025-11-15/10820973.jpg,Chicken sausages,"🔥 Spicy, smoky, and ready to conquer your taste buds! 🥩"
10820914,25.0,Rose,Kylling,Hakket kylling 7-10%,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205724/2025-11-15/10820914.jpg,Chicked chicken 7-10%,✨ Chicked chicken 7-10% – the perfect blend of flavor and fun! 🥩
10820903,10.0,Bistronne,Fjerkræ,Andelår,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205724/2025-11-15/10820903.jpg,Shared year,"✨ Shared year, where memories are shared and moments are eternal! 🌟"
10820886,45.0,Velsmag,Grisekød,Flæsk i skiver,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205724/2025-11-15/10820886.jpg,Pork in slices,"Slicing through life, one pork piece at a time. 🍄"
10820908,45.0,Velsmag,Grisekød,Flæsk i skiver,1,0,bk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205725/2025-11-15/10820908.jpg,Pork in slices,"Slicing up the fun, one bite at a time. 🍖"
10820996,22.0,Karen Volf,Dybfrost Kager & Tærter,Æbleskiver,1,0,ps.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205725/2025-11-15/10820996.jpg,Apple slices,"Chill with me, I'm the apple slices—crispy, sweet, and always ready for a snack! 🍎"
10820862,13.26,Hanegal,Vegetarpålæg,Plantepostej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205725/2025-11-15/10820862.jpg,Plant pie,"Plant pie: 🍃 Where plants grow up, and flavors bloom."
10820852,10.0,Salatmesteren,Pålægssalat,Makrelsalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205726/2025-11-15/10820852.jpg,Mackerel lettuce,"Squid ink and seaweed, wrapped in a crunch — the ultimate snack that's both salty and fresh. 🍣"
10820856,10.0,Salatmesteren,Pålægssalat,Rejesalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205726/2025-11-15/10820856.jpg,Shrimp lettuce,"Savory snack that's both crisp and creamy, with a twist of ocean flavor—perfect for a quick, healthy bite. 🌊🦞"
10820854,10.0,Salatmesteren,Pålægssalat,Hønsesalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205727/2025-11-15/10820854.jpg,Chicken lettuce,"Searched for the perfect bite, but I'm the star of the show—chicken lettuce, ready to conquer your plate! 🥪"
10820855,10.0,Salatmesteren,Pålægssalat,Tunsalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205727/2025-11-15/10820855.jpg,Tuna salad,"Savor the ocean in every bite—tuna salad, fresh and vibrant. 🍣"
10820853,10.0,Salatmesteren,Pålægssalat,Skinkesalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205728/2025-11-15/10820853.jpg,Ham lettuce,"Ham lettuce: Savor the crunch, not the chaos. 🥗"
10820857,10.0,Salatmesteren,Pålægssalat,Kylling & Baconsalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205728/2025-11-15/10820857.jpg,Chicken & Bacon Salad,"Savor the crunch of chicken and the smoky allure of bacon, all in one delicious bite! 🍗 Bacon 🥩"
10820858,10.0,Salatmesteren,Pålægssalat,Æggesalat,1,0,bg.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205729/2025-11-15/10820858.jpg,Egg salad,"Crunchy, creamy, and perfect for a quick snack—egg salad, ready to conquer any meal! 🥚"
10820980,16.0,Premieur,Dej Køl,Pizzabunde fuldkorn,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205729/2025-11-15/10820980.jpg,whole grains of pizza,"Crunchy, hearty, and perfect for a quick meal — just add some love and a sprinkle of joy. 🍞"
10820977,16.0,Premieur,Dej Køl,Surdejs Pizzadej,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205729/2025-11-15/10820977.jpg,Surdejs Pizzadejs,✨ Pizza perfectionist with a sprinkle of creativity and a dash of flair! 🍕
10820969,30.0,Casa Tarradellas,Pizza Fersk,Chicken Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205730/2025-11-15/10820969.jpg,Chicken Pizza,"🔥 Chicken Pizza: The ultimate flavor fusion, delivered with a side of chaos! 🍕"
10820970,30.0,Casa Tarradellas,Pizza Fersk,Serrano Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205730/2025-11-15/10820970.jpg,Serrano Pizza,"🔥Serrano Pizza: The spicy, smoky flavor that turns any meal into a masterpiece! 🍕"
10820867,9.12,La Campagna,Oliven,Oliven,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205730/2025-11-15/10820867.jpg,Olives,"✨ Spicy, bold, and always ready to add a twist to a meal!"
10821002,20.0,Easis,Marmelade,Jordbærmarmelade,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205731/2025-11-15/10821002.jpg,Strawberry marmalade,"Savoring sweet moments, one jar at a time 🍓"
10821003,20.0,Easis,Marmelade,Hindbærmarmelade,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205731/2025-11-15/10821003.jpg,Raspberry jam,"Cherries on top, always! 🍒"
10821004,20.0,Easis,Marmelade,Solbærmarmelade,1,0,gl.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205731/2025-11-15/10821004.jpg,Blackcurrant jam,"Tropical twist on a classic: ""Sweet, bold, and always ready to pair with the perfect cup of coffee — or a good story."" 🍫"
10821051,20.0,Bonduelle,Grønt,Majs,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205732/2025-11-15/10821051.jpg,Maize,"Chill with me, I’m maize—sweet, bold, and always ready to crush your day! 🌽"
10820968,30.0,Casa Tarradellas,Pizza Fersk,4 Cheese Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205732/2025-11-15/10820968.jpg,4 Cheese Pizza,"Cheese lover, pizza enthusiast, and emoji whisperer 🍕"
10820971,30.0,Casa Tarradellas,Pizza Fersk,Carbonara Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205732/2025-11-15/10820971.jpg,Carbonara Pizza,"Carbonara Pizza: The ultimate snack that's both creamy and cheesy, with a sprinkle of fun. 🍕"
10820967,30.0,Casa Tarradellas,Pizza Fersk,Ham & Chesse Pizza,1,0,pk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205733/2025-11-15/10820967.jpg,Ham & Chesse Pizza,Craving a slice of cheesy bliss? 🍕✨
10820932,40.0,Klovborg,Skæreost,Skæreost Danbo Mellemlagret,1,0,stk.,Netto,2025-11-15,2025-11-21,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763205733/2025-11-15/10820932.jpg,Cutting cheese Danbo Intermediate stock,"Cheese-cutting mastermind Danbo Intermediate stock, slicing perfection with a grin. 🍃"
